Date,Product_SKU,Governorate_ID,Real_Unit_Price_YER,Is_Promotion,Day_Type,Terms_of_Trade_Proxy,Quantity_Sold,FX_Shock_7D
2021-07-13,Sugar_10kg,Sanaa,4207.4,0,Normal,172.86,871.0,-0.005312838500025845
2021-07-13,Cooking_Oil_4L,Sanaa,3155.55,0,Normal,172.86,829.0,-0.005312838500025845
2021-07-13,Beans_Can_400g,Sanaa,420.74,0,Normal,172.86,906.0,-0.005312838500025845
2021-07-14,Wheat_Flour_50kg,Sanaa,12548.49,0,Normal,173.87,5108.0,-0.010000860659265098
2021-07-14,Rice_Basmati_10kg,Sanaa,8365.66,0,Normal,173.87,2815.0,-0.010000860659265098
2021-07-14,Sugar_10kg,Sanaa,4182.83,0,Normal,173.87,864.0,-0.010000860659265098
2021-07-14,Cooking_Oil_4L,Sanaa,3137.12,0,Normal,173.87,948.0,-0.010000860659265098
2021-07-14,Beans_Can_400g,Sanaa,418.28,0,Normal,173.87,832.0,-0.010000860659265098
2021-07-15,Wheat_Flour_50kg,Sanaa,12652.27,0,Normal,172.44,3578.0,0.0010011737899605177
2021-07-15,Rice_Basmati_10kg,Sanaa,8434.85,0,Normal,172.44,2791.0,0.0010011737899605177
2021-07-15,Sugar_10kg,Sanaa,4217.42,0,Normal,172.44,902.0,0.0010011737899605177
2021-07-15,Cooking_Oil_4L,Sanaa,3163.07,0,Normal,172.44,898.0,0.0010011737899605177
2021-07-15,Beans_Can_400g,Sanaa,421.74,0,Normal,172.44,1062.0,0.0010011737899605177
2021-07-16,Wheat_Flour_50kg,Sanaa,12639.68,0,Normal,172.62,4293.0,0.0031688860413168034
2021-07-16,Rice_Basmati_10kg,Sanaa,8426.45,0,Normal,172.62,2826.0,0.0031688860413168034
2021-07-16,Sugar_10kg,Sanaa,4213.23,0,Normal,172.62,1059.0,0.0031688860413168034
2021-07-16,Cooking_Oil_4L,Sanaa,3159.92,0,Normal,172.62,1187.0,0.0031688860413168034
2021-07-16,Beans_Can_400g,Sanaa,421.32,0,Normal,172.62,910.0,0.0031688860413168034
2021-07-17,Wheat_Flour_50kg,Sanaa,12659.69,0,Weekend,172.34,5274.0,0.0029557672030837406
2021-07-17,Rice_Basmati_10kg,Sanaa,8439.79,0,Weekend,172.34,3153.0,0.0029557672030837406
2021-07-17,Sugar_10kg,Sanaa,4219.9,0,Weekend,172.34,1017.0,0.0029557672030837406
2021-07-17,Cooking_Oil_4L,Sanaa,3164.92,0,Weekend,172.34,1047.0,0.0029557672030837406
2021-07-17,Beans_Can_400g,Sanaa,421.99,0,Weekend,172.34,890.0,0.0029557672030837406
2021-07-18,Wheat_Flour_50kg,Sanaa,12649.56,0,Weekend,172.48,4544.0,0.0003450834239176144
2021-07-18,Rice_Basmati_10kg,Sanaa,8433.04,0,Weekend,172.48,3049.0,0.0003450834239176144
2021-07-18,Sugar_10kg,Sanaa,4216.52,0,Weekend,172.48,1202.0,0.0003450834239176144
2021-07-18,Cooking_Oil_4L,Sanaa,3162.39,0,Weekend,172.48,917.0,0.0003450834239176144
2021-07-18,Beans_Can_400g,Sanaa,421.65,0,Weekend,172.48,1057.0,0.0003450834239176144
2021-07-19,Wheat_Flour_50kg,Sanaa,12580.19,0,Normal,173.43,5217.0,-0.006067814724793542
2021-07-19,Rice_Basmati_10kg,Sanaa,8386.79,0,Normal,173.43,2450.0,-0.006067814724793542
2021-07-19,Sugar_10kg,Sanaa,4193.4,0,Normal,173.43,895.0,-0.006067814724793542
2021-07-19,Cooking_Oil_4L,Sanaa,3145.05,0,Normal,173.43,690.0,-0.006067814724793542
2021-07-19,Beans_Can_400g,Sanaa,419.34,0,Normal,173.43,925.0,-0.006067814724793542
2021-07-20,Wheat_Flour_50kg,Sanaa,12597.03,0,Normal,173.2,4278.0,-0.002005116504183033
2021-07-20,Rice_Basmati_10kg,Sanaa,8398.02,0,Normal,173.2,2843.0,-0.002005116504183033
2021-07-20,Sugar_10kg,Sanaa,4199.01,0,Normal,173.2,866.0,-0.002005116504183033
2021-07-20,Cooking_Oil_4L,Sanaa,3149.26,0,Normal,173.2,997.0,-0.002005116504183033
2021-07-20,Beans_Can_400g,Sanaa,419.9,0,Normal,173.2,1119.0,-0.002005116504183033
2021-07-21,Wheat_Flour_50kg,Sanaa,12645.2,0,Normal,172.54,5210.0,0.007702472441492617
2021-07-21,Rice_Basmati_10kg,Sanaa,8430.13,0,Normal,172.54,3064.0,0.007702472441492617
2021-07-21,Sugar_10kg,Sanaa,4215.07,0,Normal,172.54,1096.0,0.007702472441492617
2021-07-21,Cooking_Oil_4L,Sanaa,3161.3,0,Normal,172.54,958.0,0.007702472441492617
2021-07-21,Beans_Can_400g,Sanaa,421.51,0,Normal,172.54,951.0,0.007702472441492617
2021-07-22,Wheat_Flour_50kg,Sanaa,12659.92,0,Normal,172.34,4977.0,0.0006035523366097995
2021-07-22,Rice_Basmati_10kg,Sanaa,8439.95,0,Normal,172.34,2760.0,0.0006035523366097995
2021-07-22,Sugar_10kg,Sanaa,4219.97,0,Normal,172.34,832.0,0.0006035523366097995
2021-07-22,Cooking_Oil_4L,Sanaa,3164.98,0,Normal,172.34,962.0,0.0006035523366097995
2021-07-22,Beans_Can_400g,Sanaa,422.0,0,Normal,172.34,873.0,0.0006035523366097995
2021-07-23,Wheat_Flour_50kg,Sanaa,10754.13,1,Normal,172.45,6794.0,0.0009666505558239753
2021-07-23,Rice_Basmati_10kg,Sanaa,8434.61,0,Normal,172.45,2655.0,0.0009666505558239753
2021-07-23,Sugar_10kg,Sanaa,4217.3,0,Normal,172.45,1008.0,0.0009666505558239753
2021-07-23,Cooking_Oil_4L,Sanaa,3162.98,0,Normal,172.45,1149.0,0.0009666505558239753
2021-07-23,Beans_Can_400g,Sanaa,421.73,0,Normal,172.45,934.0,0.0009666505558239753
2021-07-24,Wheat_Flour_50kg,Sanaa,12646.0,0,Weekend,172.53,5545.0,-0.0010857576175375629
2021-07-24,Rice_Basmati_10kg,Sanaa,8430.67,0,Weekend,172.53,3481.0,-0.0010857576175375629
2021-07-24,Sugar_10kg,Sanaa,4215.33,0,Weekend,172.53,1073.0,-0.0010857576175375629
2021-07-24,Cooking_Oil_4L,Sanaa,3161.5,0,Weekend,172.53,1023.0,-0.0010857576175375629
2021-07-24,Beans_Can_400g,Sanaa,421.53,0,Weekend,172.53,844.0,-0.0010857576175375629
2021-07-25,Wheat_Flour_50kg,Sanaa,12713.37,0,Weekend,171.62,4632.0,0.005053728202563195
2021-07-25,Rice_Basmati_10kg,Sanaa,8475.58,0,Weekend,171.62,3557.0,0.005053728202563195
2021-07-25,Sugar_10kg,Sanaa,4237.79,0,Weekend,171.62,1153.0,0.005053728202563195
2021-07-25,Cooking_Oil_4L,Sanaa,3178.34,0,Weekend,171.62,1143.0,0.005053728202563195
2021-07-25,Beans_Can_400g,Sanaa,423.78,0,Weekend,171.62,1140.0,0.005053728202563195
2021-07-26,Wheat_Flour_50kg,Sanaa,12824.32,0,Normal,170.13,4877.0,0.019407204426021854
2021-07-26,Rice_Basmati_10kg,Sanaa,8549.55,0,Normal,170.13,3006.0,0.019407204426021854
2021-07-26,Sugar_10kg,Sanaa,4274.77,0,Normal,170.13,989.0,0.019407204426021854
2021-07-26,Cooking_Oil_4L,Sanaa,3206.08,0,Normal,170.13,802.0,0.019407204426021854
2021-07-26,Beans_Can_400g,Sanaa,427.48,0,Normal,170.13,1141.0,0.019407204426021854
2021-07-27,Wheat_Flour_50kg,Sanaa,12844.39,0,Normal,169.87,4905.0,0.019641125121241568
2021-07-27,Rice_Basmati_10kg,Sanaa,8562.93,0,Normal,169.87,2585.0,0.019641125121241568
2021-07-27,Sugar_10kg,Sanaa,4281.46,0,Normal,169.87,1115.0,0.019641125121241568
2021-07-27,Cooking_Oil_4L,Sanaa,3211.1,0,Normal,169.87,1176.0,0.019641125121241568
2021-07-27,Beans_Can_400g,Sanaa,428.15,0,Normal,169.87,943.0,0.019641125121241568
2021-07-28,Wheat_Flour_50kg,Sanaa,12842.13,0,Normal,169.9,4557.0,0.015580516589885556
2021-07-28,Rice_Basmati_10kg,Sanaa,8561.42,0,Normal,169.9,3083.0,0.015580516589885556
2021-07-28,Sugar_10kg,Sanaa,4280.71,0,Normal,169.9,819.0,0.015580516589885556
2021-07-28,Cooking_Oil_4L,Sanaa,3210.53,0,Normal,169.9,1028.0,0.015580516589885556
2021-07-28,Beans_Can_400g,Sanaa,428.07,0,Normal,169.9,992.0,0.015580516589885556
2021-07-29,Wheat_Flour_50kg,Sanaa,12875.36,0,Normal,169.46,4352.0,0.01700990952175787
2021-07-29,Rice_Basmati_10kg,Sanaa,8583.57,0,Normal,169.46,2272.0,0.01700990952175787
2021-07-29,Sugar_10kg,Sanaa,4291.79,0,Normal,169.46,1243.0,0.01700990952175787
2021-07-29,Cooking_Oil_4L,Sanaa,3218.84,0,Normal,169.46,1018.0,0.01700990952175787
2021-07-29,Beans_Can_400g,Sanaa,429.18,0,Normal,169.46,953.0,0.01700990952175787
2021-07-30,Wheat_Flour_50kg,Sanaa,12833.58,0,Normal,170.01,4470.0,0.014365041042974478
2021-07-30,Rice_Basmati_10kg,Sanaa,8555.72,0,Normal,170.01,2235.0,0.014365041042974478
2021-07-30,Sugar_10kg,Sanaa,4277.86,0,Normal,170.01,1019.0,0.014365041042974478
2021-07-30,Cooking_Oil_4L,Sanaa,3208.39,0,Normal,170.01,1128.0,0.014365041042974478
2021-07-30,Beans_Can_400g,Sanaa,363.62,1,Normal,170.01,1205.0,0.014365041042974478
2021-07-31,Wheat_Flour_50kg,Sanaa,12816.44,0,Weekend,170.24,4929.0,0.013474577733303334
2021-07-31,Rice_Basmati_10kg,Sanaa,8544.29,0,Weekend,170.24,3482.0,0.013474577733303334
2021-07-31,Sugar_10kg,Sanaa,4272.15,0,Weekend,170.24,1049.0,0.013474577733303334
2021-07-31,Cooking_Oil_4L,Sanaa,3204.11,0,Weekend,170.24,939.0,0.013474577733303334
2021-07-31,Beans_Can_400g,Sanaa,427.21,0,Weekend,170.24,1118.0,0.013474577733303334
2021-08-01,Wheat_Flour_50kg,Sanaa,12871.77,0,Weekend,169.5,5155.0,0.012459241462158899
2021-08-01,Rice_Basmati_10kg,Sanaa,8581.18,0,Weekend,169.5,3392.0,0.012459241462158899
2021-08-01,Sugar_10kg,Sanaa,3647.0,1,Weekend,169.5,1551.0,0.012459241462158899
2021-08-01,Cooking_Oil_4L,Sanaa,3217.94,0,Weekend,169.5,1032.0,0.012459241462158899
2021-08-01,Beans_Can_400g,Sanaa,429.06,0,Weekend,169.5,1111.0,0.012459241462158899
2021-08-02,Wheat_Flour_50kg,Sanaa,12788.81,0,Normal,170.6,5097.0,-0.0027731464153254544
2021-08-02,Rice_Basmati_10kg,Sanaa,7246.99,1,Normal,170.6,4492.0,-0.0027731464153254544
2021-08-02,Sugar_10kg,Sanaa,4262.94,0,Normal,170.6,946.0,-0.0027731464153254544
2021-08-02,Cooking_Oil_4L,Sanaa,3197.2,0,Normal,170.6,1018.0,-0.0027731464153254544
2021-08-02,Beans_Can_400g,Sanaa,426.29,0,Normal,170.6,1102.0,-0.0027731464153254544
2021-08-03,Wheat_Flour_50kg,Sanaa,12771.59,0,Normal,170.83,6685.0,-0.005673517920842588
2021-08-03,Rice_Basmati_10kg,Sanaa,8514.39,0,Normal,170.83,2394.0,-0.005673517920842588
2021-08-03,Sugar_10kg,Sanaa,4257.2,0,Normal,170.83,943.0,-0.005673517920842588
2021-08-03,Cooking_Oil_4L,Sanaa,3192.9,0,Normal,170.83,815.0,-0.005673517920842588
2021-08-03,Beans_Can_400g,Sanaa,425.72,0,Normal,170.83,890.0,-0.005673517920842588
2021-08-04,Wheat_Flour_50kg,Sanaa,12759.69,0,Normal,170.99,3583.0,-0.006422018348623807
2021-08-04,Rice_Basmati_10kg,Sanaa,8506.46,0,Normal,170.99,2368.0,-0.006422018348623807
2021-08-04,Sugar_10kg,Sanaa,4253.23,0,Normal,170.99,889.0,-0.006422018348623807
2021-08-04,Cooking_Oil_4L,Sanaa,3189.92,0,Normal,170.99,934.0,-0.006422018348623807
2021-08-04,Beans_Can_400g,Sanaa,425.32,0,Normal,170.99,969.0,-0.006422018348623807
2021-08-05,Wheat_Flour_50kg,Sanaa,12775.24,0,Normal,170.78,5227.0,-0.0077780790347726425
2021-08-05,Rice_Basmati_10kg,Sanaa,8516.83,0,Normal,170.78,2698.0,-0.0077780790347726425
2021-08-05,Sugar_10kg,Sanaa,4258.41,0,Normal,170.78,1036.0,-0.0077780790347726425
2021-08-05,Cooking_Oil_4L,Sanaa,3193.81,0,Normal,170.78,1041.0,-0.0077780790347726425
2021-08-05,Beans_Can_400g,Sanaa,425.84,0,Normal,170.78,1010.0,-0.0077780790347726425
2021-08-06,Wheat_Flour_50kg,Sanaa,12759.04,0,Normal,171.0,4911.0,-0.005814250012750672
2021-08-06,Rice_Basmati_10kg,Sanaa,8506.03,0,Normal,171.0,3069.0,-0.005814250012750672
2021-08-06,Sugar_10kg,Sanaa,4253.01,0,Normal,171.0,1128.0,-0.005814250012750672
2021-08-06,Cooking_Oil_4L,Sanaa,3189.76,0,Normal,171.0,878.0,-0.005814250012750672
2021-08-06,Beans_Can_400g,Sanaa,425.3,0,Normal,171.0,1009.0,-0.005814250012750672
2021-08-07,Wheat_Flour_50kg,Sanaa,12734.25,0,Weekend,171.33,5545.0,-0.0064178952027509825
2021-08-07,Rice_Basmati_10kg,Sanaa,8489.5,0,Weekend,171.33,3402.0,-0.0064178952027509825
2021-08-07,Sugar_10kg,Sanaa,4244.75,0,Weekend,171.33,1003.0,-0.0064178952027509825
2021-08-07,Cooking_Oil_4L,Sanaa,3183.56,0,Weekend,171.33,983.0,-0.0064178952027509825
2021-08-07,Beans_Can_400g,Sanaa,424.48,0,Weekend,171.33,1044.0,-0.0064178952027509825
2021-08-08,Wheat_Flour_50kg,Sanaa,12781.03,0,Weekend,170.71,5669.0,-0.007051325513594281
2021-08-08,Rice_Basmati_10kg,Sanaa,8520.69,0,Weekend,170.71,2797.0,-0.007051325513594281
2021-08-08,Sugar_10kg,Sanaa,4260.34,0,Weekend,170.71,997.0,-0.007051325513594281
2021-08-08,Cooking_Oil_4L,Sanaa,3195.26,0,Weekend,170.71,1184.0,-0.007051325513594281
2021-08-08,Beans_Can_400g,Sanaa,426.03,0,Weekend,170.71,1153.0,-0.007051325513594281
2021-08-09,Wheat_Flour_50kg,Sanaa,12746.05,0,Normal,171.18,4570.0,-0.003343853962296209
2021-08-09,Rice_Basmati_10kg,Sanaa,8497.37,0,Normal,171.18,3476.0,-0.003343853962296209
2021-08-09,Sugar_10kg,Sanaa,4248.68,0,Normal,171.18,951.0,-0.003343853962296209
2021-08-09,Cooking_Oil_4L,Sanaa,3186.51,0,Normal,171.18,854.0,-0.003343853962296209
2021-08-09,Beans_Can_400g,Sanaa,424.87,0,Normal,171.18,1088.0,-0.003343853962296209
2021-08-10,Wheat_Flour_50kg,Sanaa,12779.34,0,Normal,170.73,5237.0,0.0006150061500615239
2021-08-10,Rice_Basmati_10kg,Sanaa,8519.56,0,Normal,170.73,2810.0,0.0006150061500615239
2021-08-10,Sugar_10kg,Sanaa,4259.78,0,Normal,170.73,874.0,0.0006150061500615239
2021-08-10,Cooking_Oil_4L,Sanaa,3194.83,0,Normal,170.73,715.0,0.0006150061500615239
2021-08-10,Beans_Can_400g,Sanaa,425.98,0,Normal,170.73,939.0,0.0006150061500615239
2021-08-11,Wheat_Flour_50kg,Sanaa,12751.59,0,Normal,171.1,4670.0,-0.0006326733011866976
2021-08-11,Rice_Basmati_10kg,Sanaa,8501.06,0,Normal,171.1,2820.0,-0.0006326733011866976
2021-08-11,Sugar_10kg,Sanaa,4250.53,0,Normal,171.1,1030.0,-0.0006326733011866976
2021-08-11,Cooking_Oil_4L,Sanaa,3187.9,0,Normal,171.1,903.0,-0.0006326733011866976
2021-08-11,Beans_Can_400g,Sanaa,425.05,0,Normal,171.1,1090.0,-0.0006326733011866976
2021-08-12,Wheat_Flour_50kg,Sanaa,12835.68,0,Normal,169.98,4083.0,0.004730756750294574
2021-08-12,Rice_Basmati_10kg,Sanaa,8557.12,0,Normal,169.98,2659.0,0.004730756750294574
2021-08-12,Sugar_10kg,Sanaa,4278.56,0,Normal,169.98,1058.0,0.004730756750294574
2021-08-12,Cooking_Oil_4L,Sanaa,3208.92,0,Normal,169.98,999.0,0.004730756750294574
2021-08-12,Beans_Can_400g,Sanaa,427.86,0,Normal,169.98,812.0,0.004730756750294574
2021-08-13,Wheat_Flour_50kg,Sanaa,13894.87,0,Normal,157.02,5970.0,0.08902341011303214
2021-08-13,Rice_Basmati_10kg,Sanaa,9263.25,0,Normal,157.02,3749.0,0.08902341011303214
2021-08-13,Sugar_10kg,Sanaa,3936.88,1,Normal,157.02,1781.0,0.08902341011303214
2021-08-13,Cooking_Oil_4L,Sanaa,3473.72,0,Normal,157.02,1416.0,0.08902341011303214
2021-08-13,Beans_Can_400g,Sanaa,463.16,0,Normal,157.02,1179.0,0.08902341011303214
2021-08-14,Wheat_Flour_50kg,Sanaa,13855.4,0,Weekend,157.47,5726.0,0.08804934464148031
2021-08-14,Rice_Basmati_10kg,Sanaa,9236.93,0,Weekend,157.47,3145.0,0.08804934464148031
2021-08-14,Sugar_10kg,Sanaa,4618.47,0,Weekend,157.47,817.0,0.08804934464148031
2021-08-14,Cooking_Oil_4L,Sanaa,3463.85,0,Weekend,157.47,850.0,0.08804934464148031
2021-08-14,Beans_Can_400g,Sanaa,461.85,0,Weekend,157.47,911.0,0.08804934464148031
2021-08-15,Wheat_Flour_50kg,Sanaa,11850.07,1,Weekend,156.5,6837.0,0.09076476613178572
2021-08-15,Rice_Basmati_10kg,Sanaa,9294.17,0,Weekend,156.5,2448.0,0.09076476613178572
2021-08-15,Sugar_10kg,Sanaa,4647.09,0,Weekend,156.5,916.0,0.09076476613178572
2021-08-15,Cooking_Oil_4L,Sanaa,3485.31,0,Weekend,156.5,967.0,0.09076476613178572
2021-08-15,Beans_Can_400g,Sanaa,464.71,0,Weekend,156.5,993.0,0.09076476613178572
2021-08-16,Wheat_Flour_50kg,Sanaa,13986.43,0,Normal,156.0,4010.0,0.09731422995943084
2021-08-16,Rice_Basmati_10kg,Sanaa,9324.29,0,Normal,156.0,2863.0,0.09731422995943084
2021-08-16,Sugar_10kg,Sanaa,4662.14,0,Normal,156.0,806.0,0.09731422995943084
2021-08-16,Cooking_Oil_4L,Sanaa,2972.12,1,Normal,156.0,1160.0,0.09731422995943084
2021-08-16,Beans_Can_400g,Sanaa,466.21,0,Normal,156.0,869.0,0.09731422995943084
2021-08-17,Wheat_Flour_50kg,Sanaa,14039.48,0,Normal,155.41,3707.0,0.09861367206173596
2021-08-17,Rice_Basmati_10kg,Sanaa,9359.65,0,Normal,155.41,2496.0,0.09861367206173596
2021-08-17,Sugar_10kg,Sanaa,4679.83,0,Normal,155.41,780.0,0.09861367206173596
2021-08-17,Cooking_Oil_4L,Sanaa,3509.87,0,Normal,155.41,787.0,0.09861367206173596
2021-08-17,Beans_Can_400g,Sanaa,467.98,0,Normal,155.41,831.0,0.09861367206173596
2021-08-18,Wheat_Flour_50kg,Sanaa,13950.56,0,Normal,156.4,4146.0,0.09402001882111374
2021-08-18,Rice_Basmati_10kg,Sanaa,9300.38,0,Normal,156.4,3183.0,0.09402001882111374
2021-08-18,Sugar_10kg,Sanaa,4650.19,0,Normal,156.4,761.0,0.09402001882111374
2021-08-18,Cooking_Oil_4L,Sanaa,3487.64,0,Normal,156.4,1001.0,0.09402001882111374
2021-08-18,Beans_Can_400g,Sanaa,465.02,0,Normal,156.4,767.0,0.09402001882111374
2021-08-19,Wheat_Flour_50kg,Sanaa,13840.38,0,Normal,157.64,4172.0,0.07827638959714443
2021-08-19,Rice_Basmati_10kg,Sanaa,9226.92,0,Normal,157.64,2535.0,0.07827638959714443
2021-08-19,Sugar_10kg,Sanaa,4613.46,0,Normal,157.64,965.0,0.07827638959714443
2021-08-19,Cooking_Oil_4L,Sanaa,3460.09,0,Normal,157.64,902.0,0.07827638959714443
2021-08-19,Beans_Can_400g,Sanaa,461.35,0,Normal,157.64,962.0,0.07827638959714443
2021-08-20,Wheat_Flour_50kg,Sanaa,13832.08,0,Normal,157.74,4583.0,-0.004522257988537325
2021-08-20,Rice_Basmati_10kg,Sanaa,9221.39,0,Normal,157.74,2533.0,-0.004522257988537325
2021-08-20,Sugar_10kg,Sanaa,4610.69,0,Normal,157.74,963.0,-0.004522257988537325
2021-08-20,Cooking_Oil_4L,Sanaa,3458.02,0,Normal,157.74,954.0,-0.004522257988537325
2021-08-20,Beans_Can_400g,Sanaa,391.91,1,Normal,157.74,1203.0,-0.004522257988537325
2021-08-21,Wheat_Flour_50kg,Sanaa,13835.57,0,Weekend,157.7,4484.0,-0.0014329805996472164
2021-08-21,Rice_Basmati_10kg,Sanaa,9223.71,0,Weekend,157.7,2962.0,-0.0014329805996472164
2021-08-21,Sugar_10kg,Sanaa,4611.86,0,Weekend,157.7,1108.0,-0.0014329805996472164
2021-08-21,Cooking_Oil_4L,Sanaa,3458.89,0,Weekend,157.7,738.0,-0.0014329805996472164
2021-08-21,Beans_Can_400g,Sanaa,392.01,1,Weekend,157.7,1235.0,-0.0014329805996472164
2021-08-22,Wheat_Flour_50kg,Sanaa,13836.67,0,Weekend,157.68,4788.0,-0.007496439582453131
2021-08-22,Rice_Basmati_10kg,Sanaa,9224.45,0,Weekend,157.68,3467.0,-0.007496439582453131
2021-08-22,Sugar_10kg,Sanaa,4612.22,0,Weekend,157.68,908.0,-0.007496439582453131
2021-08-22,Cooking_Oil_4L,Sanaa,3459.17,0,Weekend,157.68,1115.0,-0.007496439582453131
2021-08-22,Beans_Can_400g,Sanaa,461.22,0,Weekend,157.68,1009.0,-0.007496439582453131
2021-08-23,Wheat_Flour_50kg,Sanaa,13856.71,0,Normal,157.46,5012.0,-0.009266192437289314
2021-08-23,Rice_Basmati_10kg,Sanaa,9237.8,0,Normal,157.46,3082.0,-0.009266192437289314
2021-08-23,Sugar_10kg,Sanaa,4618.9,0,Normal,157.46,1049.0,-0.009266192437289314
2021-08-23,Cooking_Oil_4L,Sanaa,3464.18,0,Normal,157.46,830.0,-0.009266192437289314
2021-08-23,Beans_Can_400g,Sanaa,461.89,0,Normal,157.46,1055.0,-0.009266192437289314
2021-08-24,Wheat_Flour_50kg,Sanaa,13883.26,0,Normal,157.15,4559.0,-0.011126996954062237
2021-08-24,Rice_Basmati_10kg,Sanaa,9255.5,0,Normal,157.15,2029.0,-0.011126996954062237
2021-08-24,Sugar_10kg,Sanaa,4627.75,0,Normal,157.15,793.0,-0.011126996954062237
2021-08-24,Cooking_Oil_4L,Sanaa,3470.81,0,Normal,157.15,731.0,-0.011126996954062237
2021-08-24,Beans_Can_400g,Sanaa,462.78,0,Normal,157.15,879.0,-0.011126996954062237
2021-08-25,Wheat_Flour_50kg,Sanaa,13872.38,0,Normal,157.28,4090.0,-0.0055989990616201555
2021-08-25,Rice_Basmati_10kg,Sanaa,9248.25,0,Normal,157.28,2034.0,-0.0055989990616201555
2021-08-25,Sugar_10kg,Sanaa,4624.13,0,Normal,157.28,1082.0,-0.0055989990616201555
2021-08-25,Cooking_Oil_4L,Sanaa,3468.09,0,Normal,157.28,964.0,-0.0055989990616201555
2021-08-25,Beans_Can_400g,Sanaa,462.41,0,Normal,157.28,871.0,-0.0055989990616201555
2021-08-26,Wheat_Flour_50kg,Sanaa,13776.17,0,Normal,158.38,4398.0,-0.004634665405533309
2021-08-26,Rice_Basmati_10kg,Sanaa,9184.11,0,Normal,158.38,2669.0,-0.004634665405533309
2021-08-26,Sugar_10kg,Sanaa,4592.06,0,Normal,158.38,726.0,-0.004634665405533309
2021-08-26,Cooking_Oil_4L,Sanaa,3444.04,0,Normal,158.38,921.0,-0.004634665405533309
2021-08-26,Beans_Can_400g,Sanaa,459.21,0,Normal,158.38,655.0,-0.004634665405533309
2021-08-27,Wheat_Flour_50kg,Sanaa,13806.4,0,Normal,158.03,3543.0,-0.0018612868116788864
2021-08-27,Rice_Basmati_10kg,Sanaa,9204.27,0,Normal,158.03,3097.0,-0.0018612868116788864
2021-08-27,Sugar_10kg,Sanaa,4602.13,0,Normal,158.03,1058.0,-0.0018612868116788864
2021-08-27,Cooking_Oil_4L,Sanaa,3451.6,0,Normal,158.03,691.0,-0.0018612868116788864
2021-08-27,Beans_Can_400g,Sanaa,460.21,0,Normal,158.03,895.0,-0.0018612868116788864
2021-08-28,Wheat_Flour_50kg,Sanaa,13811.57,0,Weekend,157.97,5029.0,-0.0017346600854714692
2021-08-28,Rice_Basmati_10kg,Sanaa,9207.71,0,Weekend,157.97,3030.0,-0.0017346600854714692
2021-08-28,Sugar_10kg,Sanaa,4603.86,0,Weekend,157.97,994.0,-0.0017346600854714692
2021-08-28,Cooking_Oil_4L,Sanaa,3452.89,0,Weekend,157.97,911.0,-0.0017346600854714692
2021-08-28,Beans_Can_400g,Sanaa,460.39,0,Weekend,157.97,832.0,-0.0017346600854714692
2021-08-29,Wheat_Flour_50kg,Sanaa,13736.03,0,Weekend,158.84,4280.0,-0.007269229556277241
2021-08-29,Rice_Basmati_10kg,Sanaa,9157.35,0,Weekend,158.84,2278.0,-0.007269229556277241
2021-08-29,Sugar_10kg,Sanaa,4578.68,0,Weekend,158.84,1218.0,-0.007269229556277241
2021-08-29,Cooking_Oil_4L,Sanaa,3434.01,0,Weekend,158.84,963.0,-0.007269229556277241
2021-08-29,Beans_Can_400g,Sanaa,457.87,0,Weekend,158.84,1047.0,-0.007269229556277241
2021-08-30,Wheat_Flour_50kg,Sanaa,13778.96,0,Normal,158.34,3397.0,-0.005605416469847361
2021-08-30,Rice_Basmati_10kg,Sanaa,9185.97,0,Normal,158.34,2882.0,-0.005605416469847361
2021-08-30,Sugar_10kg,Sanaa,4592.99,0,Normal,158.34,853.0,-0.005605416469847361
2021-08-30,Cooking_Oil_4L,Sanaa,3444.74,0,Normal,158.34,798.0,-0.005605416469847361
2021-08-30,Beans_Can_400g,Sanaa,459.3,0,Normal,158.34,783.0,-0.005605416469847361
2021-08-31,Wheat_Flour_50kg,Sanaa,13802.87,0,Normal,158.07,4058.0,-0.005798969072165034
2021-08-31,Rice_Basmati_10kg,Sanaa,9201.91,0,Normal,158.07,2563.0,-0.005798969072165034
2021-08-31,Sugar_10kg,Sanaa,4600.96,0,Normal,158.07,797.0,-0.005798969072165034
2021-08-31,Cooking_Oil_4L,Sanaa,3450.72,0,Normal,158.07,1063.0,-0.005798969072165034
2021-08-31,Beans_Can_400g,Sanaa,460.1,0,Normal,158.07,897.0,-0.005798969072165034
2021-09-01,Wheat_Flour_50kg,Sanaa,13776.5,0,Normal,158.37,3198.0,-0.006920197540184471
2021-09-01,Rice_Basmati_10kg,Sanaa,9184.33,0,Normal,158.37,2236.0,-0.006920197540184471
2021-09-01,Sugar_10kg,Sanaa,4592.17,0,Normal,158.37,830.0,-0.006920197540184471
2021-09-01,Cooking_Oil_4L,Sanaa,3444.12,0,Normal,158.37,938.0,-0.006920197540184471
2021-09-01,Beans_Can_400g,Sanaa,459.22,0,Normal,158.37,832.0,-0.006920197540184471
2021-09-02,Wheat_Flour_50kg,Sanaa,13700.47,0,Normal,159.25,4770.0,-0.005495636749497021
2021-09-02,Rice_Basmati_10kg,Sanaa,9133.65,0,Normal,159.25,2615.0,-0.005495636749497021
2021-09-02,Sugar_10kg,Sanaa,4566.82,0,Normal,159.25,749.0,-0.005495636749497021
2021-09-02,Cooking_Oil_4L,Sanaa,3425.12,0,Normal,159.25,810.0,-0.005495636749497021
2021-09-02,Beans_Can_400g,Sanaa,456.68,0,Normal,159.25,927.0,-0.005495636749497021
