timestamp,route_id,route_name,terrain_type,road_type,length_km,route_vulnerability_factor,security_incidents_24h,checkpoint_delay_min,rainfall_mm_24h,flooding_level,landslide_probability,fuel_availability_score,road_condition_score,truck_density,travel_time_variation_pct,displacement_alert,disruption_48h
2024-10-30 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,17.1,0.0,0,0.0,9.37,8.0,17,18.0,0,0
2024-10-30 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,1,32.4,0.0,0,0.0,8.24,7.9,17,18.2,0,1
2024-10-30 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,15.4,0.0,0,0.0,9.46,7.9,18,30.8,0,0
2024-10-30 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,29.7,0.0,0,0.0,8.74,8.0,19,12.3,0,0
2024-10-30 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,46.9,0.0,0,0.0,9.22,8.0,19,27.1,0,0
2024-10-30 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,62.1,0.0,0,0.0,1.58,8.0,11,31.1,0,1
2024-10-30 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,13.3,0.0,0,0.0,9.76,8.0,21,10.5,0,0
2024-10-30 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,1,60.7,0.0,0,0.0,7.41,7.9,18,23.7,0,0
2024-10-30 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,1,77.4,0.0,0,0.0,8.3,7.9,20,29.0,0,1
2024-10-30 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,23.6,0.0,0,0.0,9.49,8.0,19,10.4,0,1
2024-10-30 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,1,57.3,0.0,0,0.0,7.5,7.9,21,60.3,0,1
2024-10-30 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,25.8,0.0,0,0.0,8.7,8.0,16,14.5,0,1
2024-10-30 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,38.7,0.0,0,0.0,8.36,8.0,21,77.3,0,0
2024-10-30 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,15.0,0.0,0,0.0,9.12,8.0,21,6.2,0,0
2024-10-30 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,22.7,0.0,0,0.0,9.69,8.0,20,13.1,0,0
2024-10-30 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,16.9,0.0,0,0.0,9.99,8.0,20,8.4,0,0
2024-10-30 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,17.0,0.0,0,0.0,7.65,8.0,21,13.4,0,1
2024-10-30 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,20.0,0.0,0,0.0,7.06,8.0,22,7.8,0,0
2024-10-30 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,30.9,0.0,0,0.0,7.11,8.0,20,11.6,0,0
2024-10-30 18:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,18.3,0.0,0,0.0,9.17,8.0,22,8.1,0,0
2024-10-30 18:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,21.9,0.0,0,0.0,8.99,8.0,17,23.0,0,0
2024-10-30 18:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,15.3,0.0,0,0.0,7.87,8.0,21,8.6,0,0
2024-10-30 18:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,31.5,0.0,0,0.0,9.34,8.0,16,63.0,0,0
2024-10-30 18:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,21.1,0.0,0,0.0,7.21,8.0,18,8.7,0,1
2024-10-30 18:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,15.7,0.0,0,0.0,8.05,8.0,18,9.1,0,1
2024-10-30 18:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,42.6,0.0,0,0.0,9.04,8.0,21,21.3,0,0
2024-10-30 18:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,14.4,0.0,0,0.0,8.19,8.0,22,11.3,0,0
2024-10-30 18:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,20.4,0.0,0,0.0,9.19,8.0,22,8.0,0,0
2024-10-30 18:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,31.2,0.0,0,0.0,8.1,8.0,21,11.7,0,0
2024-10-31 00:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,1,15.3,0.0,0,0.0,8.85,7.9,20,6.8,0,1
2024-10-31 00:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,13.1,0.0,0,0.0,9.21,8.0,20,13.8,0,1
2024-10-31 00:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,22.9,0.0,0,0.0,9.5,8.0,19,12.9,0,0
2024-10-31 00:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,38.7,0.0,0,0.0,8.1,7.9,21,77.4,0,1
2024-10-31 00:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,17.3,0.0,0,0.0,8.55,8.0,24,7.1,0,0
2024-10-31 00:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,18.1,0.0,0,0.0,8.27,8.0,22,10.4,0,0
2024-10-31 00:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,46.9,0.0,0,0.0,7.91,8.0,20,23.5,0,1
2024-10-31 00:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,1,76.8,0.0,0,0.0,7.09,7.9,20,60.5,0,1
2024-10-31 00:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,40.3,0.0,0,0.0,7.91,8.0,21,15.7,0,0
2024-10-31 00:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,22.6,0.0,0,0.0,8.36,8.0,16,8.5,0,0
2024-10-31 06:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,1,29.9,0.0,0,0.0,8.05,7.9,24,13.2,0,1
2024-10-31 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,16.5,0.0,0,0.0,9.46,8.0,17,17.3,0,0
2024-10-31 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,17.9,0.0,0,0.0,9.61,8.0,22,10.1,0,0
2024-10-31 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,21.4,0.0,0,0.0,7.53,8.0,22,42.9,0,0
2024-10-31 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,31.1,0.0,0,0.0,7.97,8.0,19,12.9,0,0
2024-10-31 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,18.1,0.0,0,0.0,9.1,8.0,17,10.5,0,0
2024-10-31 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,17.1,0.0,0,0.0,8.5,8.0,18,8.5,0,0
2024-10-31 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,22.2,0.0,0,0.0,8.93,8.0,19,17.5,0,0
2024-10-31 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,23.1,0.0,0,0.0,9.54,8.0,18,9.0,0,0
2024-10-31 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,1,58.3,0.0,0,0.0,9.18,7.9,22,21.8,0,1
2024-10-31 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,27.9,0.0,0,0.0,8.25,8.0,19,12.3,0,0
2024-10-31 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,6,149.6,0.0,0,0.0,7.0,7.4,3,157.4,0,1
2024-10-31 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,16.5,0.0,0,0.0,8.76,8.0,19,9.3,0,0
2024-10-31 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,22.7,0.0,0,0.0,8.1,8.0,16,45.4,0,0
2024-10-31 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,21.7,0.0,0,0.0,9.82,8.0,19,9.0,0,0
2024-10-31 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,16.6,0.0,0,0.0,8.51,8.0,23,9.6,0,1
2024-10-31 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,30.5,0.0,0,0.0,8.27,8.0,15,15.2,0,0
2024-10-31 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,15.3,0.0,0,0.0,9.58,8.0,17,12.0,0,0
2024-10-31 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,17.6,0.0,0,0.0,7.18,8.0,20,6.9,0,0
2024-10-31 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,1,69.9,0.0,0,0.0,8.18,7.9,19,26.2,0,1
2024-10-31 18:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,14.7,0.0,0,0.0,7.7,8.0,19,6.5,0,0
2024-10-31 18:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,34.4,0.0,0,0.0,9.52,8.0,18,36.2,0,0
2024-10-31 18:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,48.5,0.0,0,0.0,8.3,8.0,21,27.2,0,0
2024-10-31 18:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,32.5,0.0,0,0.0,7.16,7.9,16,65.0,0,1
2024-10-31 18:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,16.6,0.0,0,0.0,7.24,8.0,20,6.9,0,0
2024-10-31 18:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,1,53.1,0.0,0,0.0,7.22,7.9,19,30.7,0,1
2024-10-31 18:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,1,42.5,0.0,0,0.0,8.51,7.9,18,21.2,0,1
2024-10-31 18:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,1,58.8,0.0,0,0.0,9.45,7.9,16,46.3,0,1
2024-10-31 18:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,23.0,0.0,0,0.0,9.05,8.0,18,9.0,0,0
2024-10-31 18:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,18.2,0.0,0,0.0,7.97,8.0,19,6.8,0,0
2024-11-01 00:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,15.5,0.0,0,0.0,9.85,8.0,21,6.8,0,0
2024-11-01 00:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,21.7,0.0,0,0.0,9.01,8.0,17,22.8,0,0
2024-11-01 00:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,14.3,0.0,0,0.0,9.44,8.0,20,8.0,0,0
2024-11-01 00:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,18.7,0.0,0,0.0,9.98,8.0,19,37.4,0,0
2024-11-01 00:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,19.4,0.0,0,0.0,9.24,8.0,20,8.0,0,0
2024-11-01 00:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,26.5,0.0,0,0.0,8.57,8.0,13,15.3,0,0
2024-11-01 00:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,17.1,0.0,0,0.0,9.51,8.0,17,8.6,0,0
2024-11-01 00:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,17.2,0.0,0,0.0,9.16,8.0,20,13.5,0,0
2024-11-01 00:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,20.3,0.0,0,0.0,8.26,8.0,25,7.9,0,0
2024-11-01 00:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,19.4,0.0,0,0.0,8.09,8.0,19,7.2,0,1
2024-11-01 06:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,17.2,0.0,0,0.0,7.5,8.0,20,7.6,0,1
2024-11-01 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,1,29.7,0.0,0,0.0,8.19,7.9,22,31.3,0,1
2024-11-01 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,30.3,0.0,0,0.0,9.66,8.0,21,17.0,0,0
2024-11-01 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,32.0,0.0,0,0.0,8.75,8.0,18,64.0,0,0
2024-11-01 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,60.0,0.0,0,0.0,7.64,8.0,19,24.8,0,0
2024-11-01 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,23.1,0.0,0,0.0,9.21,8.0,21,13.3,0,0
2024-11-01 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,28.3,0.0,0,0.0,9.96,8.0,22,14.2,0,0
2024-11-01 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,13.8,0.0,0,0.0,7.95,8.0,20,10.8,0,1
2024-11-01 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,1,20.0,0.0,0,0.0,7.12,7.9,18,7.8,0,1
2024-11-01 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,20.5,0.0,0,0.0,7.37,8.0,19,7.7,0,0
2024-11-01 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,16.6,0.0,0,0.0,7.53,8.0,18,7.3,0,1
2024-11-01 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,1,47.1,0.0,0,0.0,8.7,7.9,24,49.6,0,1
2024-11-01 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,1,109.2,0.0,0,0.0,7.07,7.9,21,61.3,0,1
2024-11-01 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,45.9,0.0,0,0.0,8.83,8.0,19,91.8,0,0
2024-11-01 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,31.5,0.0,0,0.0,9.33,8.0,18,13.0,0,0
2024-11-01 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,26.5,0.0,0,0.0,8.25,8.0,22,15.3,0,0
2024-11-01 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,49.1,0.0,0,0.0,8.84,8.0,20,24.5,0,1
2024-11-01 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,17.3,0.0,0,0.0,7.76,8.0,20,13.6,0,1
2024-11-01 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,1,44.4,0.0,0,0.0,9.96,7.9,18,17.3,0,1
2024-11-01 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,28.2,0.0,0,0.0,9.45,8.0,20,10.6,0,0
2024-11-01 18:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,1,20.3,0.0,0,0.0,9.78,7.9,22,9.0,0,1
2024-11-01 18:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,1,39.6,0.0,0,0.0,9.25,7.9,19,41.7,0,1
2024-11-01 18:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,20.3,0.0,0,0.0,7.47,8.0,21,11.4,0,0
2024-11-01 18:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,28.8,0.0,0,0.0,9.07,7.9,21,57.5,0,0
2024-11-01 18:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,22.9,0.0,0,0.0,9.63,8.0,18,9.5,0,0
2024-11-01 18:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,21.2,0.0,0,0.0,8.7,8.0,22,12.3,0,1
2024-11-01 18:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,28.8,0.0,0,0.0,8.74,8.0,22,14.4,0,0
2024-11-01 18:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,14.8,0.0,0,0.0,7.89,8.0,19,11.6,0,0
2024-11-01 18:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,26.3,0.0,0,0.0,7.38,8.0,20,10.3,0,0
2024-11-01 18:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,18.1,0.0,0,0.0,7.3,8.0,14,6.8,0,0
2024-11-02 00:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,22.2,0.0,0,0.0,7.67,8.0,23,9.8,0,1
2024-11-02 00:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,15.9,0.0,0,0.0,7.07,8.0,16,16.8,0,0
2024-11-02 00:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,14.6,0.0,0,0.0,7.03,8.0,20,8.2,0,0
2024-11-02 00:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,32.5,0.0,0,0.0,9.69,7.9,21,64.9,0,1
2024-11-02 00:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,16.0,0.0,0,0.0,9.56,8.0,20,6.6,0,0
2024-11-02 00:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,18.7,0.0,0,0.0,7.58,8.0,19,10.8,0,0
2024-11-02 00:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,21.6,0.0,0,0.0,7.36,8.0,18,10.8,0,0
2024-11-02 00:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,18.9,0.0,0,0.0,7.24,8.0,22,14.9,0,0
2024-11-02 00:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,1,20.1,0.0,0,0.0,9.57,7.9,22,7.9,0,1
2024-11-02 00:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,32.1,0.0,0,0.0,9.23,8.0,18,12.0,0,0
2024-11-02 06:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,45.7,0.0,0,0.0,7.39,8.0,20,20.2,0,1
2024-11-02 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,20.9,0.0,0,0.0,7.6,8.0,21,22.0,0,0
2024-11-02 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,1,23.1,0.0,0,0.0,2.93,7.9,7,13.0,0,1
2024-11-02 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,14.6,0.0,0,0.0,7.97,8.0,22,29.2,0,0
2024-11-02 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,1,83.4,0.0,0,0.0,9.71,7.9,21,34.5,0,1
2024-11-02 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,13.8,0.0,0,0.0,7.8,8.0,22,8.0,0,0
2024-11-02 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,14.2,0.0,0,0.0,8.21,8.0,19,7.1,0,1
2024-11-02 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,26.9,0.0,0,0.0,8.38,8.0,20,21.2,0,0
2024-11-02 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,1,82.1,0.0,0,0.0,7.05,7.9,19,32.1,0,1
2024-11-02 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,24.5,0.0,0,0.0,9.14,8.0,18,9.2,0,0
2024-11-02 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,17.5,0.0,0,0.0,8.23,8.0,19,7.8,0,1
2024-11-02 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,21.6,0.0,0,0.0,8.93,8.0,20,22.8,0,1
2024-11-02 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,1,16.6,0.0,0,0.0,1.3,7.9,12,9.3,0,1
2024-11-02 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,17.6,0.0,0,0.0,7.12,7.9,19,35.1,0,1
2024-11-02 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,40.1,0.0,0,0.0,7.07,8.0,17,16.6,0,1
2024-11-02 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,18.3,0.0,0,0.0,9.57,8.0,20,10.6,0,0
2024-11-02 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,24.2,0.0,0,0.0,7.97,8.0,16,12.1,0,0
2024-11-02 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,20.1,0.0,0,0.0,8.49,8.0,19,15.8,0,0
2024-11-02 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,22.7,0.0,0,0.0,8.97,8.0,17,8.9,0,0
2024-11-02 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,26.1,0.0,0,0.0,9.5,8.0,19,9.8,0,0
2024-11-02 18:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,21.4,0.0,0,0.0,7.23,8.0,25,9.4,0,0
2024-11-02 18:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,16.1,0.0,0,0.0,9.08,8.0,20,16.9,0,0
2024-11-02 18:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,14.4,0.0,0,0.0,2.85,8.0,12,8.1,0,0
2024-11-02 18:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,13.8,0.0,0,0.0,9.75,8.0,20,27.6,0,0
2024-11-02 18:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,26.8,0.0,0,0.0,9.65,8.0,20,11.1,0,0
2024-11-02 18:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,14.7,0.0,0,0.0,9.69,8.0,18,8.5,0,1
2024-11-02 18:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,28.5,0.0,0,0.0,9.06,8.0,19,14.2,0,0
2024-11-02 18:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,23.0,0.0,0,0.0,7.46,8.0,21,18.1,0,1
2024-11-02 18:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,39.0,0.0,0,0.0,7.6,8.0,18,15.2,0,0
2024-11-02 18:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,17.2,0.0,0,0.0,9.3,8.0,18,6.5,0,0
2024-11-03 00:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,35.6,0.0,0,0.0,8.7,8.0,21,15.8,0,1
2024-11-03 00:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,45.3,0.0,0,0.0,8.73,8.0,20,47.7,0,0
2024-11-03 00:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,14.2,0.0,0,0.0,0.63,8.0,9,8.0,0,1
2024-11-03 00:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,38.4,0.0,0,0.0,9.13,8.0,21,76.8,0,0
2024-11-03 00:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,1,89.2,0.0,0,0.0,7.21,7.9,20,36.8,0,1
2024-11-03 00:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,28.8,0.0,0,0.0,8.72,8.0,20,16.6,0,0
2024-11-03 00:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,38.7,0.0,0,0.0,8.37,8.0,18,19.3,0,1
2024-11-03 00:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,13.6,0.0,0,0.0,7.96,8.0,18,10.7,0,1
2024-11-03 00:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,30.5,0.0,0,0.0,7.19,8.0,20,11.9,0,0
2024-11-03 00:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,35.8,0.0,0,0.0,8.47,8.0,17,13.4,0,0
2024-11-03 06:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,25.9,0.0,0,0.0,9.51,8.0,22,11.5,0,0
2024-11-03 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,15.6,0.0,0,0.0,9.3,8.0,21,16.5,0,0
2024-11-03 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,15.8,0.0,0,0.0,1.07,8.0,9,8.9,0,0
2024-11-03 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,11.2,0.0,0,0.0,9.98,8.0,24,22.3,0,0
2024-11-03 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,21.5,0.0,0,0.0,8.68,8.0,20,8.9,0,0
2024-11-03 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,16.5,0.0,0,0.0,7.58,8.0,22,9.5,0,1
2024-11-03 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,1,63.9,0.0,0,0.0,9.67,7.9,20,32.0,0,1
2024-11-03 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,13.0,0.0,0,0.0,7.94,8.0,21,10.2,0,1
2024-11-03 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,15.7,0.0,0,0.0,7.07,8.0,16,6.1,0,0
2024-11-03 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,18.9,0.0,0,0.0,8.08,8.0,22,7.1,0,0
2024-11-03 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,1,18.7,0.0,0,0.0,7.09,7.9,22,8.3,0,1
2024-11-03 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,23.2,0.0,0,0.0,8.78,8.0,23,24.5,0,0
2024-11-03 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,1,46.6,0.0,0,0.0,1.91,7.9,13,26.2,0,1
2024-11-03 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,22.9,0.0,0,0.0,7.67,8.0,18,45.9,0,0
2024-11-03 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,18.1,0.0,0,0.0,7.77,8.0,23,7.5,0,0
2024-11-03 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,1,40.5,0.0,0,0.0,7.13,7.9,19,23.4,0,1
2024-11-03 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,1,14.3,0.0,0,0.0,8.53,7.9,18,7.1,0,1
2024-11-03 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,12.6,0.0,0,0.0,8.54,8.0,23,9.9,0,0
2024-11-03 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,20.5,0.0,0,0.0,9.39,8.0,16,8.0,0,0
2024-11-03 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,0,21.4,0.0,0,0.0,7.07,8.0,17,8.0,0,0
2024-11-03 18:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,17.9,0.0,0,0.0,8.52,8.0,20,7.9,0,0
2024-11-03 18:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,1,25.1,0.0,0,0.0,9.25,7.9,23,26.4,0,1
2024-11-03 18:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,13.7,0.0,0,0.0,0.74,8.0,11,7.7,0,1
2024-11-03 18:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,14.3,0.0,0,0.0,7.11,8.0,22,28.7,0,0
2024-11-03 18:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,15.4,0.0,0,0.0,9.02,8.0,17,6.4,0,1
2024-11-03 18:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,17.5,0.0,0,0.0,8.94,8.0,22,10.1,0,0
